3.851638412475585938e+01 4.400000000000000000e+01 6.900000000000000000e+01
3.900000000000000000e+01 4.400000000000000000e+01 6.817836761474609375e+01
3.900000000000000000e+01 4.351638412475585938e+01 6.900000000000000000e+01
3.900000000000000000e+01 4.399077987670898438e+01 7.000000000000000000e+01
3.899077987670898438e+01 4.400000000000000000e+01 7.000000000000000000e+01
3.900000000000000000e+01 4.379007720947265625e+01 7.100000000000000000e+01
3.879007720947265625e+01 4.400000000000000000e+01 7.100000000000000000e+01
3.900000000000000000e+01 4.400000000000000000e+01 7.130953216552734375e+01
3.843111038208007812e+01 4.500000000000000000e+01 6.600000000000000000e+01
3.900000000000000000e+01 4.500000000000000000e+01 6.524026489257812500e+01
3.900000000000000000e+01 4.409247589111328125e+01 6.600000000000000000e+01
3.900000000000000000e+01 4.404693222045898438e+01 6.700000000000000000e+01
3.826805496215820312e+01 4.500000000000000000e+01 6.700000000000000000e+01
3.900000000000000000e+01 4.405202865600585938e+01 6.800000000000000000e+01
3.816675567626953125e+01 4.500000000000000000e+01 6.800000000000000000e+01
3.804084777832031250e+01 4.500000000000000000e+01 6.900000000000000000e+01
3.814725875854492188e+01 4.500000000000000000e+01 7.000000000000000000e+01
3.805949020385742188e+01 4.500000000000000000e+01 7.100000000000000000e+01
3.900000000000000000e+01 4.440662765502929688e+01 7.200000000000000000e+01
3.846154403686523438e+01 4.500000000000000000e+01 7.200000000000000000e+01
3.900000000000000000e+01 4.500000000000000000e+01 7.253845214843750000e+01
3.900000000000000000e+01 4.556888961791992188e+01 6.600000000000000000e+01
3.874173736572265625e+01 4.600000000000000000e+01 6.700000000000000000e+01
3.900000000000000000e+01 4.600000000000000000e+01 6.674173736572265625e+01
3.834409713745117188e+01 4.600000000000000000e+01 6.800000000000000000e+01
3.833840560913085938e+01 4.600000000000000000e+01 6.900000000000000000e+01
3.838013839721679688e+01 4.600000000000000000e+01 7.000000000000000000e+01
3.853605270385742188e+01 4.600000000000000000e+01 7.100000000000000000e+01
3.850111389160156250e+01 4.600000000000000000e+01 7.200000000000000000e+01
3.900000000000000000e+01 4.567281723022460938e+01 7.300000000000000000e+01
3.873501968383789062e+01 4.600000000000000000e+01 7.300000000000000000e+01
3.900000000000000000e+01 4.590755844116210938e+01 7.400000000000000000e+01
3.890755844116210938e+01 4.600000000000000000e+01 7.400000000000000000e+01
3.900000000000000000e+01 4.600000000000000000e+01 7.412079620361328125e+01
3.900000000000000000e+01 4.676610946655273438e+01 6.700000000000000000e+01
3.874173736572265625e+01 4.700000000000000000e+01 6.800000000000000000e+01
3.900000000000000000e+01 4.700000000000000000e+01 6.723389434814453125e+01
3.900000000000000000e+01 4.700000000000000000e+01 6.876610565185546875e+01
3.900000000000000000e+01 4.694843292236328125e+01 6.900000000000000000e+01
3.900000000000000000e+01 4.661986160278320312e+01 7.000000000000000000e+01
3.900000000000000000e+01 4.646394729614257812e+01 7.100000000000000000e+01
3.900000000000000000e+01 4.649888610839843750e+01 7.200000000000000000e+01
3.900000000000000000e+01 4.626498031616210938e+01 7.300000000000000000e+01
3.900000000000000000e+01 4.609244155883789062e+01 7.400000000000000000e+01
3.900000000000000000e+01 4.725826263427734375e+01 6.800000000000000000e+01
3.964328002929687500e+01 4.400000000000000000e+01 6.500000000000000000e+01
4.000000000000000000e+01 4.400000000000000000e+01 6.469129180908203125e+01
4.000000000000000000e+01 4.369129180908203125e+01 6.500000000000000000e+01
4.000000000000000000e+01 4.324003219604492188e+01 6.600000000000000000e+01
3.904074096679687500e+01 4.400000000000000000e+01 6.600000000000000000e+01
4.000000000000000000e+01 4.320695114135742188e+01 6.700000000000000000e+01
3.903390121459960938e+01 4.400000000000000000e+01 6.700000000000000000e+01
4.000000000000000000e+01 4.317063522338867188e+01 6.800000000000000000e+01
3.904014968872070312e+01 4.400000000000000000e+01 6.800000000000000000e+01
4.000000000000000000e+01 4.325880813598632812e+01 6.900000000000000000e+01
4.000000000000000000e+01 4.325138473510742188e+01 7.000000000000000000e+01
4.000000000000000000e+01 4.333225631713867188e+01 7.100000000000000000e+01
4.000000000000000000e+01 4.359772491455078125e+01 7.200000000000000000e+01
3.946827316284179688e+01 4.400000000000000000e+01 7.200000000000000000e+01
4.000000000000000000e+01 4.400000000000000000e+01 7.240227508544921875e+01
3.969118118286132812e+01 4.500000000000000000e+01 6.400000000000000000e+01
4.000000000000000000e+01 4.500000000000000000e+01 6.369118118286132812e+01
4.000000000000000000e+01 4.469118118286132812e+01 6.400000000000000000e+01
3.907326507568359375e+01 4.500000000000000000e+01 6.500000000000000000e+01
4.000000000000000000e+01 4.431425094604492188e+01 7.300000000000000000e+01
3.925358200073242188e+01 4.500000000000000000e+01 7.300000000000000000e+01
4.000000000000000000e+01 4.459772491455078125e+01 7.400000000000000000e+01
3.959772491455078125e+01 4.500000000000000000e+01 7.400000000000000000e+01
4.000000000000000000e+01 4.500000000000000000e+01 7.453173065185546875e+01
4.000000000000000000e+01 4.530881881713867188e+01 6.400000000000000000e+01
3.944605255126953125e+01 4.600000000000000000e+01 6.500000000000000000e+01
4.000000000000000000e+01 4.600000000000000000e+01 6.444605255126953125e+01
3.915513992309570312e+01 4.600000000000000000e+01 6.600000000000000000e+01
4.000000000000000000e+01 4.534534454345703125e+01 7.500000000000000000e+01
3.939752960205078125e+01 4.600000000000000000e+01 7.500000000000000000e+01
4.000000000000000000e+01 4.600000000000000000e+01 7.583374023437500000e+01
3.959297180175781250e+01 4.600000000000000000e+01 7.700000000000000000e+01
4.000000000000000000e+01 4.600000000000000000e+01 7.624607849121093750e+01
4.000000000000000000e+01 4.559297180175781250e+01 7.700000000000000000e+01
4.000000000000000000e+01 4.600000000000000000e+01 7.758712768554687500e+01
4.000000000000000000e+01 4.655394744873046875e+01 6.500000000000000000e+01
4.000000000000000000e+01 4.688017654418945312e+01 6.600000000000000000e+01
3.914918518066406250e+01 4.700000000000000000e+01 6.700000000000000000e+01
4.000000000000000000e+01 4.700000000000000000e+01 6.655013275146484375e+01
3.906618118286132812e+01 4.700000000000000000e+01 6.900000000000000000e+01
3.962234115600585938e+01 4.700000000000000000e+01 7.000000000000000000e+01
3.955947113037109375e+01 4.700000000000000000e+01 7.100000000000000000e+01
3.944605255126953125e+01 4.700000000000000000e+01 7.200000000000000000e+01
3.931892013549804688e+01 4.700000000000000000e+01 7.300000000000000000e+01
3.944605255126953125e+01 4.700000000000000000e+01 7.400000000000000000e+01
4.000000000000000000e+01 4.700000000000000000e+01 7.492115020751953125e+01
4.000000000000000000e+01 4.691356658935546875e+01 7.500000000000000000e+01
4.000000000000000000e+01 4.640702819824218750e+01 7.700000000000000000e+01
4.000000000000000000e+01 4.744986724853515625e+01 6.700000000000000000e+01
4.000000000000000000e+01 4.789776992797851562e+01 6.800000000000000000e+01
4.000000000000000000e+01 4.766923141479492188e+01 6.900000000000000000e+01
4.000000000000000000e+01 4.737765884399414062e+01 7.000000000000000000e+01
4.000000000000000000e+01 4.744052886962890625e+01 7.100000000000000000e+01
4.000000000000000000e+01 4.755394744873046875e+01 7.200000000000000000e+01
4.000000000000000000e+01 4.768107986450195312e+01 7.300000000000000000e+01
4.000000000000000000e+01 4.755394744873046875e+01 7.400000000000000000e+01
3.990755844116210938e+01 5.000000000000000000e+01 7.800000000000000000e+01
4.000000000000000000e+01 5.000000000000000000e+01 7.790755462646484375e+01
4.000000000000000000e+01 4.982575225830078125e+01 7.800000000000000000e+01
4.000000000000000000e+01 5.000000000000000000e+01 7.809244537353515625e+01
3.990755844116210938e+01 5.100000000000000000e+01 7.800000000000000000e+01
4.000000000000000000e+01 5.100000000000000000e+01 7.790755462646484375e+01
4.000000000000000000e+01 5.100000000000000000e+01 7.812079620361328125e+01
4.000000000000000000e+01 5.112080001831054688e+01 7.800000000000000000e+01
4.100000000000000000e+01 4.400000000000000000e+01 6.405445861816406250e+01
4.100000000000000000e+01 4.323703002929687500e+01 6.500000000000000000e+01
4.100000000000000000e+01 4.316775131225585938e+01 6.600000000000000000e+01
4.100000000000000000e+01 4.313753890991210938e+01 6.700000000000000000e+01
4.100000000000000000e+01 4.321422958374023438e+01 6.800000000000000000e+01
4.100000000000000000e+01 4.326047897338867188e+01 6.900000000000000000e+01
4.100000000000000000e+01 4.339966201782226562e+01 7.000000000000000000e+01
4.100000000000000000e+01 4.333225631713867188e+01 7.100000000000000000e+01
